Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XLOC_007317,2.0386416323522454,-0.11281347132703785,0.2980060691975979,-0.37856098579064507,0.7050138983057126,0.8213107115780905
XLOC_007318,225.61727104444222,0.3143065925538491,0.07572327029567442,4.15072660394335,3.31421458579159e-5,1.0853824251712015e-4
XLOC_007319,402.2109412406602,0.09110025642559999,0.0667320812488565,1.365164321578252,0.17220140935934367,0.2665347095228601
XLOC_007320,3.1337081928845607,0.5167399376641544,0.21707068555789175,2.3805146067332164,0.01728847561329209,0.03530460701588367
XLOC_007321,263.9105506328841,0.05088538360992397,0.05101690338851003,0.997422035250072,0.31855969997156464,0.4445766046677267
XLOC_007322,967.3381944762463,0.3798226538396336,0.07266246568703427,5.227219448835856,1.7207821857498477e-7,7.567751830936123e-7
XLOC_007323,0.5182159913652211,1.1948081021078625,0.5186370242368034,2.3037462546490466,0.021236891695789507,0.042475666094743535
XLOC_007324,11.782134016350033,1.89706617209773,0.17915741776038205,10.588822923508543,3.3578754698398977e-26,7.270348222174466e-25
XLOC_007325,22.52572563707774,0.6316501484958696,0.0937607820618875,6.736826790533214,1.6188296262793167e-11,1.08086461078685e-10
XLOC_007326,29.054576982762857,0.15289022316705334,0.4169706332893132,0.36666904323924204,0.7138659005240773,0.8285589351643022
XLOC_007328,2.0373724829245203,0.4318048194920881,0.27419248209941577,1.5748237011674369,0.11529714403768959,0.18887623930574676
XLOC_007329,0.09694763210677426,-0.6206249538827758,1.58476702009846,-0.3916190493692991,0.6953397106019532,0.813037533604077
XLOC_007330,24.4935963317189,0.51097271121812,0.12926623439658955,3.9528707059761086,7.721916642961113e-5,2.393051667333045e-4
XLOC_007331,0.11401419449225678,0.029641979446389237,1.4279344185851237,0.020758642036067837,0.9834381894973255,0.9890495695292276
XLOC_007332,0.20238817360571193,0.5522013701430619,0.8366993855915933,0.6599758284185002,0.5092693410375677,0.645085935834516
XLOC_007333,0.833633277128788,1.0930810705048226,0.46280044837983003,2.361884208045771,0.018182320313441105,0.03689614396398136
XLOC_007334,1.2361010099436869,0.06986292521306717,0.33014773805689823,0.21161109757785732,0.8324104507818838,0.9158843885924915
XLOC_007335,11.0586087169713,2.7118497024096584,0.25688870257347646,10.55651601352147,4.739265093200312e-26,1.0173411966478805e-24
XLOC_007336,1.3243966629894202,-0.3861228570502282,0.35401108676660575,-1.0907083746357167,0.27540122441343157,0.39482283942247126
XLOC_007337,2.893620975407728,0.20031936122000735,0.2984676408737059,0.6711593948128226,0.5021189929701302,0.6380347282680432
XLOC_007338,0.33322979269410696,0.1633456363232849,0.5776836523607849,0.28275966552930853,0.7773610752473443,0.8784834311087625
XLOC_007339,48.15849170360442,0.34804700387753906,0.09125069658485825,3.814184624375706,1.3663329745357844e-4,4.0678065767355286e-4
XLOC_007340,1003.7631088129397,-0.3393703224712546,0.1423410099026855,-2.384206229134333,0.0171160075571759,0.034996759697067746
XLOC_007341,61.198880956989996,-0.3048228479577009,0.0911502809894732,-3.344178916935039,8.252649618945678e-4,0.0021756021039148568
XLOC_007342,2.9089859329235983,1.6975253516376476,0.3990289932814748,4.254140376311488,2.0985362751436155e-5,7.066429388584345e-5
XLOC_007343,0.5756622721785524,0.03644029907817055,0.568858251386542,0.06405866310166113,0.9489235162753782,0.9711233577443883
XLOC_007344,0.14613722854377956,-0.11219410834017134,1.2982961466669785,-0.08641642249975026,0.9311353924985846,0.9598636156765317
XLOC_007345,5.0749831750828145,0.9550827132514402,0.27622301810613686,3.457650704853482,5.449073758019998e-4,0.0014778870177970908
XLOC_007346,3.3474071433711257,0.15960291463168488,0.30008211288110387,0.5318641391162208,0.5948200960861603,0.7251951465982092
XLOC_007347,174.00311164129755,0.5966759808111494,0.044525870505884343,13.400658404472862,5.992913189565574e-41,3.4403591468139675e-39
XLOC_007348,0.8028044778894472,1.2338801224994855,0.4500978348463839,2.7413598266265877,0.006118546126700236,0.013795774451777338
XLOC_007349,22.788756774194304,0.12109179437330475,0.1054944054896062,1.1478503889501066,0.25103033158652865,0.36522087242133766
XLOC_007350,1211.8493492894193,0.6972308851037096,0.0824759630471794,8.453746514058489,2.8210141581377015e-17,3.14140673355107e-16
XLOC_007351,212.35955330932921,0.08809681121436712,0.13982039451545233,0.6300712533365871,0.5286479666454846,0.6636707348221456
XLOC_007352,8.785202683694282,0.7092316874254975,0.21593711697120588,3.2844362163086114,0.0010218662540460448,0.0026520562012576575
XLOC_007353,42.153366091463475,0.3216618672856122,0.18477692239458227,1.740811910476129,0.08171655352945716,0.14028360707488075
XLOC_007354,80.00575485809212,-0.035123987078649686,0.19206490091013104,-0.18287561606628236,0.85489561579232,0.925005994335549
XLOC_007355,72.95379052558584,0.7869358032185554,0.10375721285679569,7.584396125835354,3.3403915752039236e-14,2.824684195208985e-13
XLOC_007356,204.82399340567824,-0.49553511235311876,0.128509512020613,-3.8560189402449416,1.152485622968037e-4,3.471459030678489e-4
XLOC_007357,25.938302324425152,1.6788992456159286,0.22997174650894217,7.300458735050076,2.8678824096670216e-13,2.2396086896676244e-12
XLOC_007358,2.5989267899911126,-1.4299629784366212,0.30448085273996944,-4.696397049497979,2.647905974973253e-6,1.0063916223276881e-5
XLOC_007359,164.09420649187993,0.3149945376923515,0.09528197641384764,3.305919435636017,9.466530220510441e-4,0.002468212045590385
XLOC_007360,3.9587259312129395,2.336857135761334,0.32868542710983206,7.109707163805775,1.162894268599073e-12,8.56268198233149e-12
XLOC_007361,12.100348181025453,0.05482928490712359,0.191562191926111,0.2862218497075469,0.7747082098229725,0.8763634136490215
XLOC_007362,188.52071633004857,-0.45416986872050125,0.07576408131352258,-5.994527497021728,2.040779345823123e-9,1.1102489226215451e-8
XLOC_007363,2.67767073776152,0.08505834196523725,0.3635970451170073,0.2339357349228871,0.8150348703566217,0.9049658797241864
XLOC_007364,0.484977876703139,0.308697781660412,0.5525930233637943,0.5586349602846574,0.5764108754618223,0.70884147832193245
XLOC_007365,1333.6798993428645,-0.9888187469785268,0.07663812723046116,-12.902438808362524,4.3607449088674623e-38,2.0201799977198936e-36
XLOC_007366,378.43240369331534,-0.009941362416409952,0.05995338459450662,-0.16581820165196903,0.8683000215750565,0.9341871143596399
XLOC_007367,465.5829748352967,0.08556203357442589,0.03737655211949456,2.289190113119052,0.02206830879976563,0.043970954237526484
XLOC_007368,0.34209044369569175,0.8476308696415141,1.2461746671398721,0.6801862467537827,0.49638653957255524,0.6329250999941459
XLOC_007369,86.45101471363898,-1.256704804558223,0.14594090559015815,-8.611052531682876,7.239280466017386e-18,8.480031495006139e-17
XLOC_007370,0.31252619409654897,0.6925517386468883,1.2423906811046732,0.5574347499380027,0.5772304286223606,0.7096945885639825
XLOC_007371,0.46162173240480325,0.9245336128279487,0.9667653906802081,0.9563164152757418,0.33891239902930315,0.4677032451935004
XLOC_007372,0.3988227129903003,0.05240028635509025,0.8172200674674295,0.0641201659639601,0.9488745447685417,0.9711233577443883
XLOC_007373,0.45816426931427223,0.6778098029502078,0.8911050055559531,0.7606396538276966,0.44687232806667415,0.5832523929352744
XLOC_007374,1.063927930832011,1.1262493659081236,0.41594749586498636,2.7076719468307515,0.0067756961401025245,0.015144291719521802
XLOC_007375,4.982280386019715,0.43289860218310694,0.28875364763245054,1.4991969997003673,0.13382253317316883,0.214399245200956
XLOC_007376,8.212492389449936,1.1495259032388898,0.18781966153600588,6.1203704332015345,9.335806828198636e-10,5.270899345620356e-9
XLOC_007377,2.397464696700901,0.854862087044034,0.3451359310568777,2.4768852215017696,0.013253451567228014,0.027791720495234803
XLOC_007378,288.8331238093132,-0.6349729983519046,0.16897891330875414,-3.7577055380377398,1.7147850143590536e-4,5.028238199760153e-4
XLOC_007379,408.4114846069644,2.203805582245621,0.4835086876393769,4.557944125068795,5.165677472732578e-6,1.892851217513719e-5
XLOC_007380,21100.569555709706,-1.0112678646977638,0.11785447572104928,-8.580648791746713,9.433951253953839e-18,1.0914839704638592e-16
XLOC_007381,0.02034758664470673,-0.46896149174071267,2.921888482153639,-0.16049944910801484,0.8724876555493872,0.9349962904278699
XLOC_007382,165.35472384304083,-0.16028235436132163,0.06929508294865411,-2.313040803776608,0.02072039583344878,0.041538373058329296
XLOC_007383,5.107904914960116,0.9221971848255561,0.2077290208936878,4.4394239228495715,9.01999917401587e-6,3.186162538985002e-5
XLOC_007384,2016.5090514134988,-0.022262297728782486,0.027537264995757992,-0.8084425861541408,0.4188358448061499,0.5545071002095856
XLOC_007385,0.6677419518818855,0.22588829249603315,0.46848913074873066,0.4821633580591777,0.6296899043217599,0.7568288280540847
XLOC_007386,4.895015172948698,-0.31131258044925864,0.194820780814964,-1.5979433977576327,0.11005557461886858,0.1815164718894871
XLOC_007387,1.9156311325136202,1.6747209104792324,0.3632913122470178,4.609856756884172,4.029465088894588e-6,1.4947182155631502e-5
XLOC_007388,1.1522496648521496,1.5464225911040872,0.4391614612282218,3.5213076001230625,4.29424166992523e-4,0.0011832240634487435
XLOC_007389,43.28440925501984,1.493316247670311,0.15835037047112613,9.430456292760015,4.08308835394664e-21,6.137145659786152e-20
XLOC_007390,126.23843467839804,0.035892011139511334,0.08539306459641235,0.4203152950318084,0.674255137938343,0.7949346868220609
XLOC_007391,165.7010282009352,0.5807401666368096,0.14983201079805275,3.875941886807789,1.0621303362866273e-4,3.2177685668004024e-4
XLOC_007392,10.001444654454184,0.6012066763766832,0.22236480437484285,2.703695299563785,0.006857313764647293,0.01530397228649793
XLOC_007393,10.477533120602459,0.8459351470664488,0.31097296246918055,2.7202851989110997,0.006522563330566181,0.014623427536609718
XLOC_007394,0.2991378378748499,-0.20822915199983147,0.6242498751917867,-0.33356699019900926,0.7387063308684834,0.8481832933342079
XLOC_007395,213.4422222624865,-0.003216891995119522,0.06766098414368221,-0.04754426847070767,0.9620794490691978,0.978277705326097
XLOC_007396,3.278867074770044,2.347461067494459,0.5929151221574839,3.9591856907824843,7.520574784463149e-5,2.3348243802431967e-4
XLOC_007397,8.829934826336874,1.4662871731187361,0.323706649819496,4.529678874179327,5.9073403384227336e-6,2.145107120153795e-5
XLOC_007398,936.4275356990286,-0.8670240607186437,0.15866922202470976,-5.464349353043534,4.646077454760459e-8,2.1878554259413635e-7
XLOC_007399,67.28974919278055,-0.2378259936835508,0.0938508474045436,-2.534084670097896,0.011274148669940587,0.024061684622318565
XLOC_007400,2.177349168564802,1.6611224015634647,0.31234564270159115,5.318218583732471,1.0478813682292217e-7,4.7282503097238943e-7
XLOC_007401,226.1077256345951,0.3689392101395389,0.06475633202395123,5.697345705174908,1.2168702318319861e-8,6.129450614057031e-8
XLOC_007402,336.07275701603857,0.06394385870139793,0.11493828484471026,0.5563321115135014,0.5779838390901603,0.7103886137346429
XLOC_007403,7.720136541996313,0.15828491355262392,0.18468963686658002,0.8570319171019276,0.3914272456206648,0.5269018041685316
XLOC_007404,2.1805992446039872,0.4633516728741576,0.26069748115271213,1.7773538540740028,0.07551003814340722,0.13086357125160625
XLOC_007405,3.5984713263904577,0.05501531483213804,0.24919376299225052,0.2207732415592156,0.8252689996429854,0.911853507873386
XLOC_007406,166.31639363621414,-0.1361636439398187,0.11180030652479617,-1.2179183418394206,0.22325500534106732,0.33108894862944976
XLOC_007407,43.98460574964079,-0.9144405709073813,0.10766211566291514,-8.493615096423056,2.0030691341792318e-17,2.260692483052409e-16
XLOC_007408,4.894001048182329,-0.14631833190642426,0.2916694154924018,-0.5016581243508406,0.615908025650173,0.744987184575035
XLOC_007409,1.5920175580077636,0.651536375748114,0.48615960324874014,1.3401697125681584,0.18019017593075312,0.27666194087203766
XLOC_007410,41.29021332315076,-0.6733620822003351,0.2060194425467825,-3.268439492294177,0.0010814229758681641,0.0027940888408797128
XLOC_007411,0.39148563205301434,-0.21359406119080576,0.5230508207923651,-0.4083619654152038,0.6830079526881401,0.8024207017665733
XLOC_007412,0.08720981378779102,-0.40237129385636394,1.3217016982367695,-0.30443427166141324,0.7607970610756567,0.8658293822020529
XLOC_007413,56.17551857213025,-0.08896718047570149,0.08292574922033606,-1.0728535022253844,0.2833368512275077,0.40406843871958287
XLOC_007414,45.182373983790804,0.16501452589681806,0.11688889880424495,1.4117211094029518,0.15803209526925013,0.24747429037062207
XLOC_007415,289.1613970167715,-0.08295189168264024,0.06926209060376934,-1.197652149386982,0.23105246502559781,0.34081560401716327
XLOC_007416,1415.3495893178856,4.718457639124845,0.32353363560913956,14.584133208409916,3.5439457140961064e-48,3.185456544052679e-46
XLOC_007417,2.0397155192923795,4.234656703295872,0.767054719797457,5.520670943024829,3.3770767496578035e-8,1.6138578383611458e-7
XLOC_007418,12.607722735605947,0.22630659541591783,0.17142839989784192,1.3201231275026721,0.18679391224545494,0.2850360131328853
XLOC_007419,142.9549566896865,0.032659633332562665,0.0799812445592545,0.40834114938492383,0.6830232328675712,0.8024207017665733
XLOC_007420,374.4467456361978,4.202465069050115,0.2900940715173287,14.486559642771196,1.473399004636594e-47,1.2884246102172946e-45
XLOC_007421,1351.8030361572976,-0.8373623952417332,0.3265631984912818,-2.5641664434643516,0.010342393478738846,0.022252025488635044
XLOC_007422,0.02872312567090991,-0.46896149174071267,2.921888482153639,-0.16049944910801484,0.8724876555493872,0.9349962904278699
XLOC_007423,397.5328669080703,0.6721784844143848,0.0757792569580345,8.870217410374291,7.300323371224213e-19,9.279019469193772e-18
XLOC_007424,1.5331384137839081,0.2599436538529803,0.3451854337949283,0.7530551072077121,0.4514167997633745,0.5879467971055012
XLOC_007425,2.1648262700723384,0.7603659047479594,0.30062272088588776,2.529302850121511,0.011428936239031738,0.02435977614443033
XLOC_007426,18.072653459291093,-1.2371672777432108,0.19833471095319605,-6.237774879633466,4.438387541538609e-10,2.607668263662827e-9
XLOC_007427,0.26029639346194783,0.5918660773768909,0.7798493013004615,0.7589492949341707,0.4478828890895197,0.5841534200918402
